"PROLIFIC","D3","D4","AT1","AT2","NR","DU1[DUQ1]","DU1[DUQ2]","DU1[DUQ3]","DU1[DUQ4]","DU1[DUQ5]","DU1[DUQ6]","DU1[DUQ7]","DU1[DUQ8]","DU1[DUQ9]","DU1[DUQ10]","DU2[DUQ11]","DU2[DUQ12]","DU2[DUQ13]","DU2[DUQ14]","DU2[DUQ15]","DU2[DUQ16]","DU2[DUQ17]","DU2[DUQ18]","DU2[DUQ19]","DU2[DUQ20]","DU3[SUQ21]","DU3[SUQ22]","DU3[SUQ23]","DU3[SUQ24]","DU3[SUQ25]","DU3[SUQ26]","DU3[SUQ27]","AR1[AR1Q1]","AR1[AR1Q2]","AR1[AR1Q3]","AR1[AR1Q4]","AR1[AR1Q5]","RU1[RU1Q1]","RU1[RU1Q2]","AQ1[AQ1Q1]","AQ1[AQ1Q2]","AQ1[AQ1Q3]","AQ1[AQ1Q4]","AQ1[AQ1Q5]","AQ1[AQ1Q6]","AQ1[AQ1Q7]","AQ2[AQ2Q1]","AQ2[AQ2Q2]","DU1[DUQ1]","DU1[DUQ2]","DU1[DUQ3]","DU1[DUQ4]","DU1[DUQ5]","DU1[DUQ6]","DU1[DUQ7]","DU1[DUQ8]","DU1[DUQ9]","DU1[DUQ10]","DU2[DUQ11]","DU2[DUQ12]","DU2[DUQ13]","DU2[DUQ14]","DU2[DUQ15]","DU2[DUQ16]","DU2[DUQ17]","DU2[DUQ18]","DU2[DUQ19]","DU2[DUQ20]","DU3[SUQ21]","DU3[SUQ22]","DU3[SUQ23]","DU3[SUQ24]","DU3[SUQ25]","DU3[SUQ26]","DU3[SUQ27]","EX1[EXQ1]","EX1[EXQ2]","EX1[EXQ3]","EX1[EXQ4]","EX1[EXQ5]","CRS1[CRS1Q]","CRS2[CRS2Q]","CRS3[CRS3Q]","CRS4[CRS3Q]","CRS5[CRS1Q]","CRS6[CRS2Q]","CRS7[CRS2Q]","CRS8[CRS2Q]","CRS9[CRS2Q]","CRS10[CRS1Q]"
"61051fee6f4445537e79d659","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A2","RU1A6","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","DUA3","DUA2","DUA3","DUA2","DUA2","DUA5","DUA4","DUA2","DUA3","DUA3","DUA1","DUA2","DUA2","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","DUA5","DUA3","DUA5","DUA1","DUA3","DUA3","DUA4","DUA3","EXA1","EXA5","EXA1","EXA1","EXA5","CR1A2","CR2A2","CR3A1","CR4A2","CR1A2","CR2A5","CR2A2","CR2A1","CR2A1","CR1A1"
"6110f4896dea29a375c227a8","D3A3","D4A2","AT1A3","6","0","DUA1","DUA4","DUA5","DUA3","DUA2","DUA3","DUA3","DUA4","DUA5","DUA2","DUA3","DUA1","DUA5","DUA5","DUA3","DUA3","DUA4","DUA5","DUA2","DUA4","DUA2","DUA4","DUA3","DUA2","DUA4","DUA2","DUA2","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A5","AQ1A1","AQ1A3","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A9","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA3","EXA4","CR1A3","CR2A3","CR3A2","CR4A2","CR1A2","CR2A2","CR2A2","CR2A3","CR2A1","CR1A2"
"60bceb1dcefc0afe67041489","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A2","AR1A2","AR1A2","RU1A6","RU1A6","AQ1A1","AQ1A3","AQ1A3","AQ1A6","AQ1A2","AQ1A2","AQ1A7","AQ2A6","AQ2A6","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA3","DUA3","DUA3","DUA3","DUA3","DUA3","DUA3","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA2","DUA4","EXA2","EXA3","EXA3","EXA3","EXA3","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"62989c2be6fa51c2ed5fc810","D3A2","D4A2","AT1A3","6","0","DUA2","DUA2","DUA2","DUA2","DUA1","DUA2","DUA2","DUA3","DUA4","DUA2","DUA4","DUA2","DUA4","DUA2","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","DUA2","DUA4","DUA2","DUA1","DUA4","DUA2","DUA2","AR1A2","AR1A2","AR1A2","AR1A2","AR1A2","RU1A5","RU1A6","AQ1A1","AQ1A1","AQ1A2","AQ1A1","AQ1A1","AQ1A3","AQ1A8","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA2","EXA5","EXA2","EXA2","EXA2","CR1A2","CR2A2","CR3A1","CR4A1","CR1A1","CR2A5","CR2A2","CR2A1","CR2A1","CR1A1"
"5fc0debd17efee0009267e28","D3A4","D4A2","AT1A3","6","0","DUA3","DUA4","DUA4","DUA3","DUA3","DUA4","DUA5","DUA4","DUA4","DUA3","DUA3","DUA4","DUA2","DUA2","DUA3","DUA2","DUA4","DUA4","DUA3","DUA4","DUA3","DUA3","DUA4","DUA2","DUA4","DUA3","DUA3","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A6","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA3","EXA4","EXA4","EXA4","EXA4","CR1A3","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A2","CR2A1","CR2A1","CR1A1"
"5ee0cfe5bbc0bb06a58e9984","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A4","AQ1A1","AQ1A2","AQ1A2","AQ1A2","AQ1A2","AQ1A2","AQ1A3","AQ2A7","AQ2A8","DUA3","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA4","DUA3","DUA3","DUA3","DUA4","DUA4","DUA4","DUA3","DUA4","DUA3","DUA4","DUA3","DUA3","DUA3","DUA4","DUA3","DUA3","DUA4","DUA4","EXA1","EXA4","EXA3","EXA3","EXA4","CR1A1","CR2A2","CR3A1","CR4A1","CR1A1","CR2A1","CR2A2","CR2A2","CR2A1","CR1A1"
"5f14b5f8246f2e0ba865df68","D3A4","D4A2","AT1A3","6","0","DUA2","DUA2","DUA2","DUA2","DUA4","DUA3","DUA4","DUA4","DUA4","DUA2","DUA2","DUA2","DUA2","DUA2","DUA2","DUA2","DUA4","DUA4","DUA2","DUA2","DUA2","DUA4","DUA3","DUA2","DUA2","DUA4","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A2","RU1A3","AQ1A2","AQ1A6","AQ1A3","AQ1A1","AQ1A1","AQ1A2","AQ1A7","AQ2A8","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA4","EXA4","EXA2","EXA5","EXA5","CR1A3","CR2A2","CR3A1","CR4A1","CR1A2","CR2A3","CR2A3","CR2A1","CR2A2","CR1A1"
"603f50441f94c106616c05a1","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A5","RU1A4","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A8","AQ2A8","AQ2A8","DUA3","DUA2","DUA4","DUA2","DUA2","DUA3","DUA4","DUA3","DUA3","DUA4","DUA2","DUA3","DUA4","DUA2","DUA3","DUA3","DUA3","DUA3","DUA3","DUA3","DUA2","DUA3","DUA2","DUA3","DUA4","DUA3","DUA3","EXA1","EXA3","EXA1","EXA1","EXA2","CR1A3","CR2A2","CR3A1","CR4A1","CR1A2","CR2A3","CR2A2","CR2A2","CR2A1","CR1A2"
"5ac22f45436f550001ffbad2","D3A2","D4A2","AT1A3","6","0","DUA1","DUA4","DUA4","DUA4","DUA2","DUA4","DUA4","DUA1","DUA4","DUA1","DUA2","DUA2","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","DUA2","DUA2","DUA2","DUA4","DUA2","DUA2","DUA2","DUA2","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A6","AQ1A1","AQ1A4","AQ1A9","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA1","EXA1","EXA1","EXA1","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5d4063525f6f2f00017a1e1c","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A3","AR1A2","AR1A3","AR1A3","AR1A2","RU1A4","RU1A4","AQ1A3","AQ1A5","AQ1A5","AQ1A4","AQ1A3","AQ1A6","AQ1A4","AQ2A3","AQ2A5","DUA2","DUA3","DUA3","DUA2","DUA3","DUA3","DUA2","DUA4","DUA2","DUA3","DUA3","DUA2","DUA3","DUA3","DUA4","DUA3","DUA3","DUA3","DUA2","DUA4","DUA3","DUA2","DUA4","DUA4","DUA3","DUA3","DUA4","EXA3","EXA2","EXA3","EXA3","EXA4","CR1A2","CR2A2","CR3A2","CR4A1","CR1A2","CR2A1","CR2A1","CR2A1","CR2A2","CR1A1"
"6022ad31accb29025f079d1c","D3A3","D4A1","AT1A3","6","0","DUA5","DUA1","DUA2","DUA2","DUA5","DUA5","DUA4","DUA5","DUA5","DUA5","DUA2","DUA1","DUA5","DUA1","DUA5","DUA1","DUA5","DUA4","DUA4","DUA1","DUA1","DUA5","DUA4","DUA2","DUA5","DUA1","DUA4","AR1A1","AR1A2","AR1A1","AR1A1","AR1A1","RU1A6","RU1A7","AQ1A1","AQ1A3","AQ1A2","AQ1A2","AQ1A1","AQ1A2","AQ1A9","AQ2A9","AQ2A6","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA1","EXA2","EXA5","CR1A4","CR2A1","CR3A1","CR4A1","CR1A2","CR2A4","CR2A1","CR2A1","CR2A1","CR1A1"
"6093e97c7eebc2de541eb6b5","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A2","RU1A4","AQ1A1","AQ1A3","AQ1A1","AQ1A4","AQ1A1","AQ1A2","AQ1A7","AQ2A9","AQ2A9","DUA4","DUA2","DUA2","DUA4","DUA3","DUA4","DUA4","DUA4","DUA4","DUA2","DUA4","DUA2","DUA4","DUA2","DUA3","DUA4","DUA4","DUA2","DUA4","DUA1","DUA3","DUA4","DUA1","DUA2","DUA4","DUA4","DUA4","EXA1","EXA2","EXA1","EXA1","EXA1","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"6285095a1c4381eb1cebcf44","D3A4","D4A2","AT1A3","6","0","DUA2","DUA2","DUA4","DUA1","DUA1","DUA4","DUA3","DUA4","DUA4","DUA2","DUA1","DUA4","DUA4","DUA1","DUA4","DUA2","DUA5","DUA4","DUA4","DUA2","DUA2","DUA4","DUA2","DUA2","DUA1","DUA2","DUA2","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A6","RU1A6","AQ1A1","AQ1A4","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA3","EXA4","EXA5","CR1A2","CR2A2","CR3A1","CR4A1","CR1A2","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5ee830457c86c60009ef0209","D3A3","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A2","AR1A1","AR1A1","RU1A7","RU1A4","AQ1A1","AQ1A6","AQ1A1","AQ1A5","AQ1A3","AQ1A4","AQ1A6","AQ2A7","AQ2A8","DUA3","DUA2","DUA4","DUA3","DUA2","DUA1","DUA5","DUA5","DUA5","DUA3","DUA4","DUA1","DUA2","DUA2","DUA4","DUA4","DUA4","DUA2","DUA3","DUA4","DUA1","DUA1","DUA2","DUA1","DUA3","DUA4","DUA3","EXA1","EXA5","EXA5","EXA3","EXA5","CR1A1","CR2A3","CR3A1","CR4A2","CR1A2","CR2A3","CR2A3","CR2A1","CR2A2","CR1A3"
"607713f930627fc4d4e42906","D3A3","D4A1","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A4","AR1A3","AR1A1","RU1A5","RU1A5","AQ1A2","AQ1A2","AQ1A3","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A6","AQ2A5","DUA3","DUA2","DUA3","DUA3","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","DUA2","DUA2","DUA3","DUA2","DUA3","DUA2","DUA3","DUA3","DUA3","DUA2","DUA2","DUA4","DUA1","DUA1","DUA3","DUA3","DUA2","EXA1","EXA4","EXA1","EXA1","EXA1","CR1A4","CR2A1","CR3A2","CR4A1","CR1A1","CR2A4","CR2A1","CR2A3","CR2A1","CR1A1"
"6140c40030cbb40276926fef","D3A4","D4A2","AT1A3","6","0","DUA2","DUA4","DUA5","DUA2","DUA2","DUA4","DUA4","DUA2","DUA3","DUA4","DUA2","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","DUA3","DUA4","DUA3","DUA4","DUA4","DUA3","DUA2","DUA4","DUA2","DUA2","AR1A2","AR1A2","AR1A2","AR1A2","AR1A1","RU1A5","RU1A4","AQ1A4","AQ1A5","AQ1A3","AQ1A4","AQ1A2","AQ1A3","AQ1A7","AQ2A7","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA1","EXA3","CR1A2","CR2A1","CR3A2","CR4A1","CR1A1","CR2A1","CR2A1","CR2A2","CR2A1","CR1A1"
"57e825b9a4e40600014ea590","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A3","RU1A7","AQ1A1","AQ1A5","AQ1A6","AQ1A1","AQ1A1","AQ1A1","AQ1A5","AQ2A7","AQ2A7","DUA2","DUA3","DUA3","DUA4","DUA4","DUA3","DUA3","DUA2","DUA4","DUA3","DUA3","DUA2","DUA4","DUA4","DUA3","DUA4","DUA3","DUA3","DUA2","DUA4","DUA2","DUA1","DUA3","DUA3","DUA4","DUA2","DUA4","EXA1","EXA4","EXA2","EXA1","EXA4","CR1A3","CR2A3","CR3A1","CR4A3","CR1A2","CR2A2","CR2A3","CR2A2","CR2A3","CR1A3"
"5ff8ad350d084e10f500e48a","D3A2","D4A2","AT1A3","6","0","DUA2","DUA2","DUA4","DUA2","DUA2","DUA4","DUA3","DUA4","DUA4","DUA4","DUA2","DUA4","DUA4","DUA2","DUA4","DUA2","DUA4","DUA4","DUA3","DUA4","DUA2","DUA4","DUA4","DUA4","DUA4","DUA2","DUA4","AR1A2","AR1A2","AR1A3","AR1A2","AR1A1","RU1A6","RU1A4","AQ1A2","AQ1A2","AQ1A2","AQ1A5","AQ1A2","AQ1A4","AQ1A7","AQ2A5","AQ2A5","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA2","EXA2","EXA2","EXA2","EXA3","CR1A3","CR2A3","CR3A2","CR4A2","CR1A2","CR2A2","CR2A2","CR2A2","CR2A2","CR1A2"
"5bccf3ad1662020001fe7bbe","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A4","RU1A5","AQ1A1","AQ1A3","AQ1A2","AQ1A2","AQ1A1","AQ1A1","AQ1A4","AQ2A8","AQ2A8","DUA2","DUA3","DUA4","DUA4","DUA5","DUA3","DUA3","DUA2","DUA3","DUA3","DUA3","DUA2","DUA3","DUA3","DUA4","DUA4","DUA4","DUA3","DUA5","DUA3","DUA3","DUA2","DUA2","DUA1","DUA3","DUA5","DUA2","EXA1","EXA4","EXA2","EXA1","EXA2","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"629e26edbc88f428f7ffe0e6","D3A3","D4A2","AT1A3","6","0","DUA2","DUA2","DUA2","DUA4","DUA1","DUA4","DUA4","DUA2","DUA5","DUA4","DUA2","DUA2","DUA4","DUA2","DUA5","DUA5","DUA4","DUA5","DUA2","DUA2","DUA2","DUA2","DUA2","DUA5","DUA3","DUA2","DUA2","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A3","RU1A4","AQ1A1","AQ1A2","AQ1A1","AQ1A6","AQ1A3","AQ1A7","AQ1A9","AQ2A8","AQ2A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA4","EXA4","EXA5","CR1A3","CR2A1","CR3A1","CR4A1","CR1A1","CR2A2","CR2A1","CR2A1","CR2A1","CR1A1"
"6176853e6a72b82080d7703b","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A3","AR1A2","AR1A1","RU1A6","RU1A6","AQ1A2","AQ1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A5","AQ2A8","AQ2A8","DUA4","DUA2","DUA5","DUA1","DUA1","DUA4","DUA4","DUA4","DUA4","DUA5","DUA2","DUA2","DUA2","DUA2","DUA4","DUA2","DUA4","DUA4","DUA2","DUA2","DUA2","DUA4","DUA2","DUA4","DUA2","DUA2","DUA2","EXA1","EXA2","EXA2","EXA2","EXA2","CR1A2","CR2A3","CR3A1","CR4A2","CR1A3","CR2A1","CR2A3","CR2A1","CR2A2","CR1A1"
"61432781817c1541f59bbf33","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A1","AR1A2","AR1A1","RU1A5","RU1A5","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","DUA3","DUA3","DUA4","DUA2","DUA2","DUA4","DUA4","DUA4","DUA3","DUA4","DUA2","DUA3","DUA4","DUA2","DUA3","DUA2","DUA5","DUA3","DUA4","DUA4","DUA4","DUA2","DUA2","DUA4","DUA2","DUA3","DUA4","EXA1","EXA4","EXA1","EXA3","EXA4","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"5eaeb7b38955ea0009bd605d","D3A4","D4A2","AT1A3","6","0","DUA3","DUA3","DUA4","DUA3","DUA3","DUA4","DUA4","DUA3","DUA3","DUA3","DUA3","DUA3","DUA4","DUA3","DUA3","DUA3","DUA3","DUA3","DUA3","DUA3","DUA4","DUA4","DUA4","DUA3","DUA3","DUA3","DUA3","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A6","RU1A6","AQ1A1","AQ1A5","AQ1A3","AQ1A3","AQ1A3","AQ1A3","AQ1A7","AQ2A7","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA1","EXA3","EXA3","EXA5","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A3","CR2A1","CR2A1","CR1A1"
"5bc63a7e186a6500016a127d","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A1","AR1A2","AR1A2","AR1A1","RU1A5","RU1A5","AQ1A1","AQ1A6","AQ1A4","AQ1A5","AQ1A1","AQ1A4","AQ1A5","AQ2A7","AQ2A6","DUA4","DUA4","DUA3","DUA3","DUA4","DUA3","DUA4","DUA2","DUA4","DUA3","DUA2","DUA3","DUA4","DUA5","DUA4","DUA3","DUA3","DUA3","DUA4","DUA3","DUA3","DUA2","DUA3","DUA2","DUA4","DUA3","DUA3","EXA1","EXA4","EXA1","EXA4","EXA4","CR1A3","CR2A2","CR3A2","CR4A2","CR1A3","CR2A3","CR2A2","CR2A2","CR2A2","CR1A1"
"5ded58a8217786000b2b2511","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A3","AR1A2","AR1A2","RU1A5","RU1A6","AQ1A3","AQ1A5","AQ1A3","AQ1A3","AQ1A2","AQ1A4","AQ1A6","AQ2A7","AQ2A7","DUA3","DUA4","DUA5","DUA4","DUA3","DUA4","DUA4","DUA2","DUA4","DUA4","DUA4","DUA2","DUA3","DUA3","DUA4","DUA4","DUA4","DUA3","DUA4","DUA2","DUA4","DUA2","DUA3","DUA4","DUA4","DUA3","DUA2","EXA1","EXA4","EXA2","EXA3","EXA4","CR1A3","CR2A3","CR3A2","CR4A4","CR1A3","CR2A3","CR2A3","CR2A3","CR2A3","CR1A3"
"5aeb839a9457e00001052753","D3A3","D4A2","AT1A3","6","0","DUA2","DUA2","DUA5","DUA1","DUA1","DUA4","DUA4","DUA4","DUA4","DUA5","DUA2","DUA3","DUA2","DUA1","DUA4","DUA1","DUA5","DUA3","DUA2","DUA4","DUA2","DUA3","DUA1","DUA4","DUA4","DUA1","DUA2","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A7","RU1A7","AQ1A1","AQ1A2","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA1","EXA2","EXA4","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"60f832ac0133d68486296b45","D3A2","D4A2","AT1A3","6","0","DUA3","DUA4","DUA5","DUA2","DUA1","DUA5","DUA5","DUA5","DUA3","DUA4","DUA2","DUA4","DUA3","DUA1","DUA4","DUA2","DUA4","DUA3","DUA5","DUA4","DUA1","DUA5","DUA2","DUA3","DUA4","DUA1","DUA2","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A6","RU1A6","AQ1A1","AQ1A2","AQ1A1","AQ1A3","AQ1A2","AQ1A2","AQ1A5","AQ2A6","AQ2A7","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA2","EXA4","CR1A2","CR2A3","CR3A1","CR4A1","CR1A2","CR2A2","CR2A3","CR2A1","CR2A1","CR1A1"
"5af578683aba4900015ec37a","D3A4","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A2","AR1A2","AR1A2","RU1A5","RU1A5","AQ1A2","AQ1A5","AQ1A7","AQ1A4","AQ1A2","AQ1A3","AQ1A8","AQ2A7","AQ2A7","DUA3","DUA2","DUA4","DUA3","DUA2","DUA4","DUA4","DUA4","DUA4","DUA4","DUA3","DUA4","DUA4","DUA2","DUA4","DUA3","DUA4","DUA3","DUA3","DUA3","DUA4","DUA4","DUA3","DUA3","DUA4","DUA3","DUA3","EXA1","EXA4","EXA1","EXA1","EXA1","CR1A2","CR2A2","CR3A1","CR4A2","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"59d585d3d1ab390001da2f35","D3A3","D4A2","AT1A3","6","0","DUA5","DUA4","DUA1","DUA5","DUA5","DUA1","DUA1","DUA1","DUA5","DUA1","DUA5","DUA1","DUA5","DUA4","DUA5","DUA5","DUA1","DUA1","DUA1","DUA1","DUA4","DUA1","DUA5","DUA1","DUA1","DUA5","DUA4","AR1A1","AR1A3","AR1A3","AR1A1","AR1A1","RU1A1","RU1A1","AQ1A3","AQ1A3","AQ1A3","AQ1A1","AQ1A1","AQ1A1","AQ1A7","AQ2A7","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA5","EXA5","EXA1","EXA5","CR1A2","CR2A5","CR3A4","CR4A8","CR1A3","CR2A5","CR2A5","CR2A3","CR2A5","CR1A1"
"611ceae6cc4047f40f350c53","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A2","AR1A2","AR1A2","RU1A4","RU1A4","AQ1A5","AQ1A4","AQ1A4","AQ1A5","AQ1A5","AQ1A4","AQ1A4","AQ2A4","AQ2A4","DUA4","DUA4","DUA3","DUA3","DUA4","DUA3","DUA4","DUA4","DUA5","DUA4","DUA3","DUA3","DUA4","DUA4","DUA4","DUA3","DUA5","DUA5","DUA5","DUA5","DUA3","DUA5","DUA5","DUA4","DUA4","DUA5","DUA4","EXA3","EXA5","EXA4","EXA3","EXA4","CR1A4","CR2A5","CR3A2","CR4A4","CR1A4","CR2A4","CR2A5","CR2A2","CR2A4","CR1A4"
"5ff64724d3fcc41cd1eeca8d","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A1","AR1A2","AR1A2","AR1A1","AR1A1","RU1A5","RU1A6","AQ1A1","AQ1A3","AQ1A4","AQ1A3","AQ1A1","AQ1A2","AQ1A7","AQ2A7","AQ2A6","DUA2","DUA3","DUA5","DUA2","DUA4","DUA4","DUA4","DUA4","DUA5","DUA4","DUA3","DUA2","DUA4","DUA5","DUA3","DUA2","DUA5","DUA4","DUA2","DUA4","DUA3","DUA2","DUA3","DUA3","DUA4","DUA2","DUA4","EXA2","EXA4","EXA5","EXA2","EXA4","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
"62975219c429dbffe036c625","D3A3","D4A2","AT1A3","6","0","DUA1","DUA2","DUA4","DUA2","DUA2","DUA3","DUA3","DUA4","DUA4","DUA4","DUA2","DUA2","DUA4","DUA2","DUA4","DUA1","DUA4","DUA4","DUA1","DUA4","DUA2","DUA2","DUA2","DUA4","DUA4","DUA2","DUA4","AR1A1","AR1A1","AR1A1","AR1A1","AR1A1","RU1A6","RU1A4","AQ1A1","AQ1A6","AQ1A1","AQ1A1","AQ1A1","AQ1A1","AQ1A9","AQ2A9","AQ2A9","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXA1","EXA4","EXA2","EXA2","EXA2","CR1A3","CR2A3","CR3A2","CR4A3","CR1A2","CR2A2","CR2A2","CR2A2","CR2A2","CR1A1"
"6072de5b2bfe59024374f08b","D3A2","D4A2","AT1A3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","AR1A2","AR1A2","AR1A3","AR1A3","AR1A3","RU1A4","RU1A5","AQ1A4","AQ1A7","AQ1A4","AQ1A7","AQ1A7","AQ1A7","AQ1A6","AQ2A8","AQ2A8","DUA3","DUA3","DUA4","DUA2","DUA4","DUA5","DUA4","DUA4","DUA3","DUA4","DUA2","DUA2","DUA4","DUA2","DUA3","DUA3","DUA4","DUA4","DUA3","DUA4","DUA3","DUA4","DUA3","DUA5","DUA3","DUA4","DUA3","EXA1","EXA2","EXA1","EXA1","EXA1","CR1A1","CR2A1","CR3A1","CR4A1","CR1A1","CR2A1","CR2A1","CR2A1","CR2A1","CR1A1"
